customerID,tenure,MonthlyCharges,TotalCharges,age,years_customer,total_spent,avg_monthly,Churn
CUST_00039,59,22.966874536792837,2408.4471005939267,72,4.916666666666666,1355.0455976707774,40.821137298202146,0
CUST_00040,13,27.99678384763559,4170.021449963709,49,1.0833333333333333,363.9581900192627,320.7708807664391,1
CUST_00041,8,22.494717880178904,4951.313256868231,79,0.6666666666666666,179.95774304143123,618.9141571085289,0
CUST_00042,52,36.89823873402108,8543.02986285646,54,4.333333333333333,1918.7084141690962,164.28903582416268,0
CUST_00043,1,73.20955131605118,8987.583526096174,49,0.08333333333333333,73.20955131605118,8987.583526096174,0
CUST_00044,59,83.84836250559766,2133.9570945969094,60,4.916666666666666,4947.053387830262,36.168764315201855,0
CUST_00045,70,22.64968611076422,6548.279244685423,73,5.833333333333333,1585.4780277534953,93.5468463526489,0
CUST_00046,43,114.48903076425113,3414.7189388540924,54,3.583333333333333,4923.028322862799,79.41206834544401,1
CUST_00047,7,103.90086841833887,92.81160803819476,56,0.5833333333333333,727.3060789283721,13.258801148313538,1
CUST_00048,46,48.254473180023496,103.08765147440315,55,3.833333333333333,2219.7057662810807,2.2410359016174595,0
CUST_00049,34,25.873128083099733,4155.882747909057,47,2.833333333333333,879.6863548253909,122.23184552673696,0
CUST_00050,35,35.32848146834384,4405.247518778925,75,2.9166666666666665,1236.4968513920344,125.86421482225501,1
CUST_00051,49,30.948330203007213,222.67587522951504,49,4.083333333333333,1516.4681799473535,4.544405616928878,0
CUST_00052,3,30.57494548849258,6188.608202633236,62,0.25,91.72483646547775,2062.869400877745,0
CUST_00053,1,70.89329224390485,2660.150429582679,19,0.08333333333333333,70.89329224390485,2660.150429582679,0
CUST_00054,5,43.07643913432683,5047.840051792826,68,0.41666666666666663,215.38219567163418,1009.5680103585652,0
CUST_00055,53,54.530251085972736,2722.2532770254606,28,4.416666666666666,2890.103307556555,51.36326937783888,1
CUST_00056,3,118.9295440052009,1520.8661475263787,76,0.25,356.7886320156027,506.95538250879287,1
CUST_00057,53,87.80005339038516,3676.4201726179,37,4.416666666666666,4653.4028296904135,69.36641835128113,0
CUST_00058,62,114.79602803879413,2105.814815818697,54,5.166666666666666,7117.353738405236,33.96475509384995,0
CUST_00059,17,32.54076861337779,4822.51277273413,26,1.4166666666666665,553.1930664274225,283.677221925537,0
CUST_00060,43,56.978226432922064,1805.48020197259,55,3.583333333333333,2450.063736615649,41.98791167378116,0
CUST_00061,33,74.58264393480013,4585.485670268751,66,2.75,2461.2272498484044,138.9541112202652,1
CUST_00062,61,25.82932231265128,1433.2590635224308,36,5.083333333333333,1575.588661071728,23.496050221679194,0
CUST_00063,13,18.427119250051703,6045.352891182349,72,1.0833333333333333,239.55255025067214,465.0271454755653,0
CUST_00064,47,86.38430204728559,6790.360406283988,57,3.9166666666666665,4060.0621962224227,144.47575332519122,0
CUST_00065,14,83.46559071374641,1011.3402235644053,24,1.1666666666666665,1168.5182699924496,72.23858739745752,1
CUST_00066,71,59.900458619960396,4220.865660095306,22,5.916666666666666,4252.9325620171885,59.4488121140184,0
CUST_00067,61,67.94369575526733,656.4278718807648,64,5.083333333333333,4144.565441071307,10.761112653783028,1
CUST_00068,39,60.37518606039314,5391.678360967181,59,3.25,2354.6322563553326,138.24816310172258,0
CUST_00069,52,20.448514574178663,2394.350595408215,41,4.333333333333333,1063.3227578572905,46.045203757850295,0
CUST_00070,23,52.20790383418117,4758.067622411597,65,1.9166666666666665,1200.7817881861668,206.87250532224334,0
CUST_00071,25,36.06239005052356,4666.799864270934,58,2.083333333333333,901.5597512630891,186.67199457083737,0
CUST_00072,59,28.039267288339612,8320.702028820328,24,4.916666666666666,1654.316770012037,141.02884794610725,0
CUST_00073,40,115.58548425671368,4950.767338667131,28,3.333333333333333,4623.419370268547,123.76918346667829,0
CUST_00074,28,79.13469195430089,5255.326347870475,26,2.333333333333333,2215.771374720425,187.6902267096598,0
CUST_00075,14,92.32294099213347,3626.845069364135,66,1.1666666666666665,1292.5211738898686,259.0603620974382,0
CUST_00076,44,50.16710181314399,8542.734836581694,47,3.6666666666666665,2207.3524797783352,194.15306446776577,0
CUST_00077,64,58.101007208389554,6999.129466767695,58,5.333333333333333,3718.4644613369314,109.36139791824523,0
CUST_00078,70,42.166247377465794,2582.939506919517,20,5.833333333333333,2951.6373164226056,36.899135813135956,1
CUST_00079,8,27.890498438473323,7601.002080270564,39,0.6666666666666666,223.12398750778658,950.1252600338205,0
CUST_00080,0,36.26122701904154,3902.919314462108,57,0.0,0.0,3902.919314462108,1
CUST_00081,7,99.34643262024156,7461.430948931674,68,0.5833333333333333,695.4250283416909,1065.9187069902391,1
CUST_00082,62,87.10967212874513,7409.534853275648,37,5.166666666666666,5400.799671982199,119.50862666573626,0
CUST_00083,10,73.78674535051864,1716.0542771304324,49,0.8333333333333333,737.8674535051864,171.60542771304324,1
CUST_00084,7,66.45916703241033,6316.247359824521,65,0.5833333333333333,465.21416922687234,902.3210514035029,0
CUST_00085,34,112.08829693292469,2629.973864372649,24,2.833333333333333,3811.0020957194397,77.35217248154851,0
CUST_00086,34,25.418964673424178,2691.4841765341607,77,2.833333333333333,864.244798896422,79.16129930982825,0
CUST_00087,32,46.62128295026743,2681.205730387615,24,2.6666666666666665,1491.8810544085577,83.78767907461297,0
CUST_00088,4,53.69366106421283,6535.602863088335,37,0.3333333333333333,214.77464425685133,1633.9007157720837,1
CUST_00089,40,97.80743284570435,2083.837855296974,42,3.333333333333333,3912.297313828174,52.095946382424344,1
CUST_00090,27,119.23649125652108,28.134400509890224,62,2.25,3219.385263926069,1.042014833699638,0
CUST_00091,6,42.548392505229614,6442.826944274046,52,0.5,255.2903550313777,1073.804490712341,0
CUST_00092,72,107.17934808198223,1557.238999639425,61,6.0,7716.91306190272,21.628319439436456,1
CUST_00093,71,102.72352156404271,958.2519098643552,41,5.916666666666666,7293.370031047032,13.496505772737397,0
CUST_00094,11,40.915054559460195,2152.89476293466,57,0.9166666666666666,450.06560015406217,195.71770572133272,0
CUST_00095,33,58.731923180320706,3431.5066904578816,30,2.75,1938.1534649505834,103.98505122599641,0
CUST_00096,32,59.78663266783695,4293.638820709342,69,2.6666666666666665,1913.1722453707823,134.17621314716695,0
CUST_00097,47,117.77850818970894,420.2389655994248,65,3.9166666666666665,5535.58988491632,8.941254587221804,1
CUST_00098,22,36.45097394064763,8735.748526993697,56,1.8333333333333333,801.9214266942479,397.0794784997135,0
CUST_00099,61,99.51411305268776,6450.246219707632,21,5.083333333333333,6070.360896213953,105.74174130668248,0
CUST_00100,36,52.087656845657214,2922.2827066125387,78,3.0,1875.1556464436596,81.17451962812608,0
CUST_00101,43,92.54877526916836,2881.901370422868,29,3.583333333333333,3979.5973365742393,67.0209621028574,1
CUST_00102,34,60.84112243815761,4047.9120933287654,34,2.833333333333333,2068.5981628973586,119.05623803908134,0
CUST_00103,64,76.99269583788708,5643.678508412036,18,5.333333333333333,4927.532533624773,88.18247669393806,1
CUST_00104,46,102.92640087926537,1334.4301379689305,79,3.833333333333333,4734.6144404462075,29.00935082541153,1
CUST_00105,2,100.02488762835618,1716.589727609272,34,0.16666666666666666,200.04977525671237,858.294863804636,0
CUST_00106,0,106.37516472104942,7737.722553845287,19,0.0,0.0,7737.722553845287,0
CUST_00107,4,24.08096718515522,2321.1692165238715,23,0.3333333333333333,96.32386874062088,580.2923041309679,0
CUST_00108,13,88.58915641005397,3434.151081817094,61,1.0833333333333333,1151.6590333307017,264.1654678320842,0
CUST_00109,26,32.278712425619815,7844.021221532051,75,2.1666666666666665,839.2465230661152,301.6931239050789,1
CUST_00110,8,60.413493937877924,5975.0675080104065,28,0.6666666666666666,483.3079515030234,746.8834385013008,0
CUST_00111,14,73.95601833557822,3088.572676488361,70,1.1666666666666665,1035.3842566980952,220.61233403488293,0
CUST_00112,41,59.07942744417674,6159.621920607095,60,3.4166666666666665,2422.2565252112463,150.23468099041693,0
CUST_00113,50,71.00039093190676,196.75527412509513,35,4.166666666666666,3550.0195465953384,3.9351054825019025,1
CUST_00114,62,119.64568349745915,6626.0710869020595,57,5.166666666666666,7418.032376842467,106.87211430487193,0
CUST_00115,51,31.792165998711184,4393.404043835831,42,4.25,1621.4004659342704,86.14517733011432,0
CUST_00116,3,86.89651662431541,7322.375682614462,56,0.25,260.68954987294626,2440.7918942048204,1
CUST_00117,22,58.39209857133275,8592.646115018086,45,1.8333333333333333,1284.6261685693205,390.574823409913,0
CUST_00118,14,31.566999488547538,8333.581174461224,63,1.1666666666666665,441.9379928396655,595.2557981758017,0
CUST_00119,42,34.19114986417957,8185.20009022896,33,3.5,1436.028294295542,194.88571643402287,0
CUST_00120,28,114.82585683705292,4619.286204286306,29,2.333333333333333,3215.123991437482,164.9745072959395,0
CUST_00121,35,107.71935266459973,3254.0761849676637,58,2.9166666666666665,3770.1773432609903,92.9736052847904,0
CUST_00122,12,110.51827996233223,4196.017216081442,69,1.0,1326.2193595479866,349.66810134012013,1
CUST_00123,31,119.13634313439343,6215.266109753979,46,2.583333333333333,3693.2266371661963,200.49245515335417,0
CUST_00124,70,39.248169780868835,7958.300036303257,40,5.833333333333333,2747.3718846608185,113.69000051861796,0
CUST_00125,58,54.254812411134296,1878.7370009410736,38,4.833333333333333,3146.779119845789,32.392017257604714,0
CUST_00126,27,86.2603410523364,8265.374562986093,33,2.25,2329.029208413083,306.12498381429975,0
CUST_00127,65,67.34785906578603,7340.318483089604,70,5.416666666666666,4377.610839276092,112.92797666291699,0
CUST_00128,41,60.675732404590015,8810.127016300547,68,3.4166666666666665,2487.7050285881905,214.88114673903772,1
CUST_00129,44,54.49674743223049,7924.660924069551,65,3.6666666666666665,2397.8568870181416,180.10593009248979,0
CUST_00130,61,78.56562445823212,2533.837220633322,58,5.083333333333333,4792.50309195216,41.53831509234954,0
CUST_00131,56,76.71052972128837,971.4840838695483,62,4.666666666666666,4295.789664392149,17.347930069099075,0
CUST_00132,5,34.46869907455249,1027.9248264844657,43,0.41666666666666663,172.34349537276245,205.58496529689313,0
CUST_00133,27,66.11746342688079,2635.185400832919,54,2.25,1785.1715125257813,97.59945929010811,0
CUST_00134,27,74.45412117340469,5535.369841381163,39,2.25,2010.2612716819265,205.01369782893195,1
CUST_00135,43,76.16926775060182,7242.796528352609,68,3.583333333333333,3275.278513275878,168.43712856633974,0
CUST_00136,29,39.43093367705988,8095.267756694451,27,2.4166666666666665,1143.4970766347367,279.1471640239466,0
CUST_00137,61,93.71168200973325,5621.30539163571,24,5.083333333333333,5716.4126025937285,92.1525474038641,1
CUST_00138,61,20.570307671749102,70.56918847752249,26,5.083333333333333,1254.7887679766952,1.156871942254467,0
CUST_00139,0,54.19284926540259,1693.1246531364309,42,0.0,0.0,1693.1246531364309,0
CUST_00140,26,97.58169015063463,915.5413106032441,63,2.1666666666666665,2537.1239439165,35.213127330894004,0
CUST_00141,61,75.51707794765105,3282.65379060971,32,5.083333333333333,4606.5417548067135,53.8139965673723,0
CUST_00142,2,44.63856811610775,4522.1319228310385,30,0.16666666666666666,89.2771362322155,2261.0659614155193,0
CUST_00143,69,88.88521817299086,409.7066636354764,59,5.75,6133.080053936369,5.937777733847484,1
CUST_00144,71,75.87387630391949,3149.3322226449845,63,5.916666666666666,5387.045217578284,44.35679186823922,1
CUST_00145,26,99.2168481645515,1629.0334781353968,43,2.1666666666666665,2579.638052278339,62.65513377443834,0
CUST_00146,8,92.97256899136198,5830.690093004688,38,0.6666666666666666,743.7805519308959,728.836261625586,0
CUST_00147,61,80.23100804769594,4189.165876532574,40,5.083333333333333,4894.091490909452,68.67485043496022,1
CUST_00148,36,67.79412288170303,4467.952469466501,78,3.0,2440.5884237413093,124.1097908185139,0
CUST_00149,50,31.58457681808739,3860.6722565404807,61,4.166666666666666,1579.2288409043695,77.21344513080962,0
CUST_00150,43,44.655967824309144,8605.057000169372,45,3.583333333333333,1920.206616445293,200.11760465510167,0
CUST_00151,23,60.7481462375427,1948.3214235916378,78,1.9166666666666665,1397.2073634634821,84.7096271126799,0
CUST_00152,58,79.12852727465165,4659.645053397991,68,4.833333333333333,4589.4545819297955,80.33870781720675,1
CUST_00153,31,70.39820123196108,6629.435967920716,55,2.583333333333333,2182.3442381907935,213.8527731587328,0
CUST_00154,51,47.39482164787201,5020.462829948372,29,4.25,2417.1359040414723,98.44044764604651,1
CUST_00155,61,18.659364494550477,8362.607553736874,41,5.083333333333333,1138.221234167579,137.09192711044057,0
CUST_00156,57,68.61640063388302,3414.155833658732,30,4.75,3911.134836131332,59.897470765942664,0
CUST_00157,51,47.133850833348795,4183.8087358431385,57,4.25,2403.8263925007886,82.03546540868899,0
CUST_00158,11,92.93004667247457,814.9303906282612,65,0.9166666666666666,1022.2305133972203,74.08458096620556,1
CUST_00159,38,20.442519057589315,5488.812017246318,19,3.1666666666666665,776.815724188394,144.44242150648205,1
CUST_00160,1,77.65243675319067,2608.1434766639923,71,0.08333333333333333,77.65243675319067,2608.1434766639923,0
CUST_00161,2,114.03037222561868,1459.5751748498083,56,0.16666666666666666,228.06074445123735,729.7875874249041,1
CUST_00162,55,35.78974524537295,4909.891010282483,29,4.583333333333333,1968.4359884955122,89.27074564149969,0
CUST_00163,58,66.10824805656073,4800.146165151597,56,4.833333333333333,3834.278387280522,82.76114077847582,0
CUST_00164,1,27.32504316534809,701.327338191947,68,0.08333333333333333,27.32504316534809,701.327338191947,0
CUST_00165,1,81.81955505065797,6289.974772380366,31,0.08333333333333333,81.81955505065797,6289.974772380366,1
CUST_00166,53,74.15423142081501,5621.474272044658,47,4.416666666666666,3930.1742653031956,106.0655523027294,0
CUST_00167,0,59.5512834697089,1717.3751990635449,58,0.0,0.0,1717.3751990635449,0
CUST_00168,18,71.1804561903216,4235.525062143313,67,1.5,1281.248211425789,235.30694789685074,0
CUST_00169,1,109.45061516383905,6488.499789977468,60,0.08333333333333333,109.45061516383905,6488.499789977468,1
CUST_00170,52,38.02201883572884,4774.332950060663,65,4.333333333333333,1977.1449794578996,91.81409519347429,0
CUST_00171,43,20.30158019394542,3571.4919041284606,36,3.583333333333333,872.967948339653,83.05795125880141,0
CUST_00172,31,105.8898182393083,2914.599353566874,48,2.583333333333333,3282.5843654185574,94.0193339860282,0
CUST_00173,69,76.86594240356646,5501.336922463602,60,5.75,5303.750025846086,79.72952061541451,0
CUST_00174,31,108.84716245710793,8453.19611082596,67,2.583333333333333,3374.2620361703457,272.6837455105148,0
CUST_00175,67,78.8884127881436,6052.2686674878005,60,5.583333333333333,5285.523656805621,90.3323681714597,0
CUST_00176,54,100.63643117588965,691.2182146541132,42,4.5,5434.367283498042,12.800337308409505,0
CUST_00177,55,61.82668306222509,4156.951061869561,21,4.583333333333333,3400.46756842238,75.58092839762838,0
CUST_00178,16,94.48571299140342,8019.600700965436,67,1.3333333333333333,1511.7714078624547,501.22504381033974,0
CUST_00179,37,111.13022962276531,868.2725836937602,68,3.083333333333333,4111.818496042317,23.466826586317843,0
CUST_00180,23,76.35654229966504,8900.10389499514,30,1.9166666666666665,1756.200472892296,386.9610389128322,0
CUST_00181,68,36.44008535736271,8542.643154935884,53,5.666666666666666,2477.9258043006644,125.62710521964536,0
CUST_00182,69,45.41735673308021,722.9048369542852,79,5.75,3133.7976145825346,10.47688169498964,0
CUST_00183,10,38.26174684353539,8402.051617637004,59,0.8333333333333333,382.6174684353539,840.2051617637004,0
CUST_00184,15,43.17941681476476,3280.9306605299707,78,1.25,647.6912522214714,218.72871070199804,0
CUST_00185,72,49.25437583380571,7605.4883203412455,71,6.0,3546.3150600340114,105.63178222696175,0
CUST_00186,58,74.62364624882522,3777.0823726651784,54,4.833333333333333,4328.171482431863,65.12210987353755,0
CUST_00187,69,77.97514620531095,3978.8789120685924,20,5.75,5380.285088166455,57.664911769110034,0
CUST_00188,2,61.502974218669834,5715.502956978333,33,0.16666666666666666,123.00594843733967,2857.7514784891664,0
CUST_00189,19,80.77291954172522,6974.8072250983305,43,1.5833333333333333,1534.685471292779,367.0951171104384,0
CUST_00190,58,26.320642412359327,323.42657551527276,57,4.833333333333333,1526.597259916841,5.576320267504703,0
CUST_00191,35,26.954400179932318,5346.540839833666,73,2.9166666666666665,943.4040062976311,152.7583097095333,1
CUST_00192,18,35.526604956481165,1696.8622869943915,56,1.5,639.478889216661,94.27012705524398,0
CUST_00193,66,70.84390480011515,3126.6266704115624,36,5.5,4675.6977168076,47.373131369872155,1
CUST_00194,18,39.82745722722798,3144.758622073844,63,1.5,716.8942300901036,174.70881233743577,0
CUST_00195,19,46.89500915624289,4232.161855185959,32,1.5833333333333333,891.0051739686149,222.74536079926102,1
CUST_00196,70,58.831909289645395,3020.544978648037,49,5.833333333333333,4118.233650275178,43.15064255211482,0
CUST_00197,51,100.81034464905875,984.1028436869965,66,4.25,5141.327577101996,19.296134189941107,0
CUST_00198,32,19.413937863111734,1327.746071958554,38,2.6666666666666665,621.2460116195755,41.49206474870481,0
CUST_00199,39,84.23663966413548,320.2731103386571,18,3.25,3285.228946901284,8.21213103432454,0
CUST_00200,38,86.22540616614991,4242.836786252214,23,3.1666666666666665,3276.5654343136966,111.65359963821615,1
CUST_00201,0,99.46288959637693,8590.940299779837,44,0.0,0.0,8590.940299779837,0
CUST_00202,10,113.14079978415195,1058.7635083600867,40,0.8333333333333333,1131.4079978415195,105.87635083600867,0
CUST_00203,56,20.05406059282756,8517.455147167677,64,4.666666666666666,1123.0273931983434,152.09741334227994,0
CUST_00204,49,33.68593796234805,6605.5864022942,48,4.083333333333333,1650.6109601550545,134.80788576110612,0
CUST_00205,22,108.3894719937113,5744.739250348785,29,1.8333333333333333,2384.5683838616487,261.12451137949023,1
CUST_00206,30,64.76889334307558,5814.594242805595,38,2.5,1943.0668002922673,193.81980809351984,0
CUST_00207,41,75.58824517121329,7444.014282598613,69,3.4166666666666665,3099.118052019745,181.56132396581984,0
CUST_00208,6,85.62877477976103,980.140382130796,19,0.5,513.7726486785662,163.35673035513267,0
CUST_00209,15,87.264793658555,4552.693825618565,22,1.25,1308.9719048783252,303.51292170790435,0
CUST_00210,59,113.03752113828384,6279.878421581611,26,4.916666666666666,6669.213747158747,106.43861731494256,1
CUST_00211,1,119.6888405759903,5289.647596760602,37,0.08333333333333333,119.6888405759903,5289.647596760602,1
CUST_00212,0,91.4560610149559,7498.356057789186,63,0.0,0.0,7498.356057789186,1
CUST_00213,47,47.29656333892538,668.9999469219364,35,3.9166666666666665,2222.938476929493,14.234041423870988,0
CUST_00214,11,107.73474503402305,6222.49533470251,78,0.9166666666666666,1185.0821953742536,565.6813940638646,1
CUST_00215,68,23.020533283157683,4815.569018854765,39,5.666666666666666,1565.3962632547225,70.81719145374655,0
CUST_00216,36,41.57024699319861,3424.8645585398917,25,3.0,1496.52889175515,95.1351266261081,0
CUST_00217,31,109.53334318129892,3075.669340461597,51,2.583333333333333,3395.5336386202666,99.21514001489022,0
CUST_00218,8,44.13153447281421,5595.077042312252,26,0.6666666666666666,353.0522757825137,699.3846302890315,0
CUST_00219,18,40.50640808141834,8021.138464305498,24,1.5,729.1153454655301,445.61880357252767,0
CUST_00220,47,32.08877990030522,4475.659816388015,47,3.9166666666666665,1508.1726553143453,95.22680460400032,1
CUST_00221,2,105.62939927998548,7426.014013410743,78,0.16666666666666666,211.25879855997096,3713.0070067053716,1
CUST_00222,19,69.00594243749084,3631.364308958828,35,1.5833333333333333,1311.112906312326,191.12443731362254,0
CUST_00223,23,86.83910671152378,939.5022758827254,44,1.9166666666666665,1997.299454365047,40.847925038379366,0
CUST_00224,53,42.38477117565303,572.3215133985742,33,4.416666666666666,2246.3928723096105,10.798519120727816,0
CUST_00225,32,95.32012294314409,480.9826544866246,38,2.6666666666666665,3050.2439341806107,15.030707952707019,0
CUST_00226,23,95.52056558613404,3433.7482747798763,22,1.9166666666666665,2196.973008481083,149.29340325129897,0
CUST_00227,71,49.88499854064661,3048.3950025058616,72,5.916666666666666,3541.8348963859094,42.93514088036425,0
CUST_00228,35,59.88962856704885,6467.074472130674,46,2.9166666666666665,2096.13699984671,184.77355634659068,0
CUST_00229,37,39.38840829788049,6690.537084232095,64,3.083333333333333,1457.3711070215782,180.82532660086744,0
CUST_00230,24,117.60922437893623,476.66864012698363,54,2.0,2822.6213850944696,19.861193338624318,0
CUST_00231,17,83.85146285995799,2005.6869007433543,60,1.4166666666666665,1425.4748686192859,117.9815823966679,0
CUST_00232,65,113.32347583298258,2482.8714144269193,79,5.416666666666666,7366.025929143868,38.19802176041414,0
CUST_00233,53,48.94532545017158,4937.555617602428,39,4.416666666666666,2594.102248859094,93.16142674721563,1
CUST_00234,34,97.75287312568275,1317.7467106844133,31,2.833333333333333,3323.5976862732136,38.757256196600395,0
CUST_00235,60,96.11758167624369,1222.7921502120032,74,5.0,5767.054900574622,20.379869170200053,0
CUST_00236,40,88.54887649038724,8495.224225087462,36,3.333333333333333,3541.9550596154895,212.38060562718655,0
CUST_00237,32,116.49517547721365,7241.7421075340735,52,2.6666666666666665,3727.845615270837,226.3044408604398,0
CUST_00238,67,58.14264428284419,1642.2810207787093,41,5.583333333333333,3895.5571669505607,24.511657026547898,0
CUST_00239,32,31.333167006155243,3670.978914991309,59,2.6666666666666665,1002.6613441969678,114.7180910934784,1
CUST_00240,13,86.51430364289419,3213.4855533329387,77,1.0833333333333333,1124.6859473576244,247.19119641022604,0
CUST_00241,20,92.38959964867503,7123.216585107358,23,1.6666666666666665,1847.7919929735006,356.1608292553679,0
CUST_00242,47,76.6561784927991,4601.711989973536,77,3.9166666666666665,3602.8403891615576,97.90876574411779,1
CUST_00243,19,39.095425099606416,1168.0906382013338,75,1.5833333333333333,742.8130768925218,61.478454642175464,0
CUST_00244,7,69.45450605027425,6656.14872714307,20,0.5833333333333333,486.18154235191975,950.8783895918671,0
CUST_00245,6,49.8433531300512,3584.0540444597723,51,0.5,299.0601187803072,597.3423407432954,0
CUST_00246,66,61.601585873002286,2381.0597437366805,62,5.5,4065.704667618151,36.0766627838891,1
CUST_00247,16,83.81229473615572,3391.977625746067,67,1.3333333333333333,1340.9967157784915,211.9986016091292,0
CUST_00248,32,94.01190375446512,4489.853941189929,19,2.6666666666666665,3008.380920142884,140.3079356621853,0
CUST_00249,47,41.686918471937,3101.1773374247446,32,3.9166666666666665,1959.285168181039,65.98249654095201,0
CUST_00250,58,59.34318678598924,2192.3138378739854,54,4.833333333333333,3441.904833587376,37.7985144461032,0
CUST_00251,21,45.45448024114617,3598.5482186597433,32,1.75,954.5440850640696,171.3594389837973,0
CUST_00252,29,38.26042461391065,192.17273853408622,77,2.4166666666666665,1109.5523138034089,6.6266461563478005,0
CUST_00253,37,97.90549643957551,6957.030657944899,49,3.083333333333333,3622.503368264294,188.0278556201324,0
CUST_00254,50,110.74377483257322,1555.0851442369205,38,4.166666666666666,5537.188741628661,31.101702884738412,0
CUST_00255,53,55.76368293982682,414.26343040312247,34,4.416666666666666,2955.475195810822,7.816291139681556,1
CUST_00256,7,94.63045028612422,5890.214262287611,51,0.5833333333333333,662.4131520028695,841.4591803268015,1
CUST_00257,26,109.49351951516994,6969.946436836577,49,2.1666666666666665,2846.831507394418,268.07486295525297,0
CUST_00258,26,104.30466947408362,7328.185601703732,67,2.1666666666666665,2711.9214063261743,281.8532923732204,0
CUST_00259,20,36.64696563100104,4451.712460292188,64,1.6666666666666665,732.9393126200207,222.58562301460938,0
CUST_00260,29,115.54177191436285,1864.206298516068,69,2.4166666666666665,3350.7113855165226,64.2829758108989,0
CUST_00261,27,56.42099692380517,6640.304541703445,40,2.25,1523.3669169427396,245.93720524827572,0
